Source,Target,Type,id,label,timeset,weight,net_exp
Algeria,Austria,Undirected,10,,,0.009999999776482582,342543.3
Algeria,Belgium,Undirected,11,,,0.019999999552965164,988684.4
Algeria,Brazil,Undirected,12,,,0.03999999910593033,1941195
Algeria,Canada,Undirected,13,,,0.019999999552965164,804772.1
Algeria,China,Undirected,14,,,0.009999999776482582,757770.6
Algeria,Egypt,Undirected,17,,,0.009999999776482582,507874.7
Algeria,France,Undirected,18,,,0.07000000029802322,3817761
Algeria,Germany,Undirected,19,,,0.029999999329447746,1437817
Algeria,India,Undirected,21,,,0.009999999776482582,363385.9
Algeria,Italy,Undirected,22,,,0.05000000074505806,2753502
Algeria,Japan,Undirected,23,,,0.019999999552965164,913172.6
Algeria,KoreaRepublicof,Undirected,24,,,0.019999999552965164,851057.7
Algeria,Morocco,Undirected,30,,,0.019999999552965164,961136.8
Algeria,Netherlands,Undirected,31,,,0.009999999776482582,721383.1
Algeria,Portugal,Undirected,32,,,0.009999999776482582,600965.4
Algeria,Spain,Undirected,34,,,0.12999999523162842,6676996
Algeria,Tunisia,Undirected,36,,,0.029999999329447746,1754058
Algeria,Turkey,Undirected,37,,,0.009999999776482582,715530.4
Algeria,UnitedKingdom,Undirected,38,,,0.05000000074505806,2639681
Algeria,UnitedStates,Undirected,39,,,0.05999999865889549,3244316
Angola,Brazil,Undirected,42,,,0.009999999776482582,451911.4
Angola,Canada,Undirected,43,,,0.009999999776482582,640335.1
Angola,China,Undirected,44,,,0.30000001192092896,1.56e+07
Angola,France,Undirected,46,,,0.019999999552965164,803976.1
Angola,India,Undirected,48,,,0.05999999865889549,3082749
Angola,Italy,Undirected,49,,,0.009999999776482582,469147.9
Angola,Netherlands,Undirected,51,,,0.009999999776482582,734522.4
Angola,Portugal,Undirected,53,,,0.029999999329447746,1380236
Angola,SouthAfrica,Undirected,54,,,0.019999999552965164,960111.1
Angola,Spain,Undirected,55,,,0.029999999329447746,1585160
Angola,UnitedKingdom,Undirected,57,,,0.009999999776482582,399338.3
Angola,UnitedStates,Undirected,58,,,0.07000000029802322,3666324
Australia,Brazil,Undirected,88,,,0.009999999776482582,654882.3
Australia,China,Undirected,89,,,0.07000000029802322,3842819
Australia,ChinaTaiwanProvince,Undirected,91,,,0.029999999329447746,1633798
Australia,France,Undirected,94,,,0.009999999776482582,344979.1
Australia,India,Undirected,98,,,0.05999999865889549,3017610
Australia,Japan,Undirected,101,,,0.14000000059604645,7246603
Australia,KoreaRepublicof,Undirected,103,,,0.019999999552965164,945726.3
Australia,Netherlands,Undirected,105,,,0.009999999776482582,654055.6
Australia,Thailand,Undirected,117,,,0.019999999552965164,808822.5
Austria,Hungary,Undirected,130,,,0.009999999776482582,309320.4
Austria,Switzerland,Undirected,144,,,0.009999999776482582,421688.5
Azerbaijan,Austria,Undirected,152,,,0.009999999776482582,282809.9
Azerbaijan,Canada,Undirected,156,,,0.009999999776482582,288176
Azerbaijan,CzechRepublic,Undirected,158,,,0.019999999552965164,848159.7
Azerbaijan,France,Undirected,162,,,0.019999999552965164,959880.3
Azerbaijan,Georgia,Undirected,163,,,0.009999999776482582,319303.2
Azerbaijan,Germany,Undirected,164,,,0.029999999329447746,1819730
Azerbaijan,Italy,Undirected,167,,,0.07000000029802322,3682332
Azerbaijan,Spain,Undirected,177,,,0.009999999776482582,356585.5
Azerbaijan,UnitedStates,Undirected,183,,,0.009999999776482582,386004.6
Bahrain,Japan,Undirected,202,,,0.009999999776482582,315345
Bahrain,KoreaRepublicof,Undirected,203,,,0.009999999776482582,393909.8
Bahrain,Mozambique,Undirected,207,,,0.009999999776482582,375611.9
Belarus,Germany,Undirected,235,,,0.009999999776482582,565826.7
Belarus,Lithuania,Undirected,242,,,0.009999999776482582,361112.7
Belarus,Netherlands,Undirected,243,,,0.019999999552965164,979003.7
Belarus,Ukraine,Undirected,253,,,0.029999999329447746,1779707
Belarus,UnitedKingdom,Undirected,255,,,0.05999999865889549,2969298
Belgium,France,Undirected,284,,,0.07999999821186066,4198166
Belgium,Germany,Undirected,287,,,0.05999999865889549,3106237
Belgium,Luxembourg,Undirected,307,,,0.019999999552965164,1122446
Belgium,Nigeria,Undirected,321,,,0.029999999329447746,1411423
