Source,Target,Type,id,label,timeset,weight,net_exp
Malaysia,China,Undirected,3590,,,0.05000000074505806,2004639
Malaysia,India,Undirected,3603,,,0.009999999776482582,308429.5
Mali,China,Undirected,3649,,,0.009999999776482582,286071.4
Mauritania,China,Undirected,3693,,,0.009999999776482582,491975.8
Mexico,Belgium,Undirected,3727,,,0.009999999776482582,464943
Mexico,China,Undirected,3729,,,0.03999999910593033,1297701
Mexico,Japan,Undirected,3744,,,0.009999999776482582,275311.2
Mexico,KoreaRepublicof,Undirected,3746,,,0.029999999329447746,974568.7
Mongolia,China,Undirected,3767,,,0.07000000029802322,2628897
Morocco,India,Undirected,3832,,,0.009999999776482582,186929.3
Mozambique,China,Undirected,3868,,,0.009999999776482582,323262.2
Myanmar,India,Undirected,3900,,,0.009999999776482582,291676
Netherlands,Austria,Undirected,3966,,,0.009999999776482582,335961.8
Netherlands,Belgium,Undirected,3972,,,0.019999999552965164,745457.6
Netherlands,China,Undirected,3983,,,0.029999999329447746,1123998
Netherlands,CzechRepublic,Undirected,3991,,,0.009999999776482582,214525.3
Netherlands,Denmark,Undirected,3993,,,0.009999999776482582,270836.9
Netherlands,Finland,Undirected,4000,,,0.009999999776482582,478149.4
Netherlands,France,Undirected,4001,,,0.03999999910593033,1408544
Netherlands,Germany,Undirected,4004,,,0.12999999523162842,4801826
Netherlands,India,Undirected,4012,,,0.009999999776482582,242052.6
Netherlands,Italy,Undirected,4015,,,0.019999999552965164,737790.1
Netherlands,Poland,Undirected,4039,,,0.009999999776482582,527258.1
Netherlands,RussianFederation,Undirected,4043,,,0.009999999776482582,200557.4
Netherlands,Spain,Undirected,4055,,,0.009999999776482582,503089.1
Netherlands,Switzerland,Undirected,4056,,,0.009999999776482582,355366.5
Netherlands,Turkey,Undirected,4062,,,0.009999999776482582,405727.3
Netherlands,UnitedKingdom,Undirected,4065,,,0.03999999910593033,1643288
NewZealand,Australia,Undirected,4078,,,0.009999999776482582,202637.6
NewZealand,China,Undirected,4085,,,0.05000000074505806,1758018
NewZealand,India,Undirected,4106,,,0.009999999776482582,237707.2
NewZealand,Japan,Undirected,4111,,,0.009999999776482582,191380.6
NewZealand,KoreaRepublicof,Undirected,4112,,,0.009999999776482582,352714.4
Niger,France,Undirected,4190,,,0.009999999776482582,219706.5
Nigeria,China,Undirected,4217,,,0.009999999776482582,230211.5
Norway,Germany,Undirected,4290,,,0.009999999776482582,222514.6
Oman,SaudiArabia,Undirected,4348,,,0.009999999776482582,417302
Oman,UnitedArabEmirates,Undirected,4356,,,0.019999999552965164,569860.9
Panama,KoreaRepublicof,Undirected,4404,,,0.009999999776482582,346606.7
PapuaNewGuinea,China,Undirected,4420,,,0.009999999776482582,495459.5
PapuaNewGuinea,Japan,Undirected,4429,,,0.009999999776482582,274570.8
Paraguay,Germany,Undirected,4450,,,0.009999999776482582,199802.3
Paraguay,RussianFederation,Undirected,4465,,,0.009999999776482582,501463
Peru,Brazil,Undirected,4481,,,0.009999999776482582,397615.8
Peru,Canada,Undirected,4483,,,0.009999999776482582,351901.5
Peru,China,Undirected,4485,,,0.14000000059604645,5225912
Peru,Germany,Undirected,4495,,,0.009999999776482582,462558.3
Peru,India,Undirected,4498,,,0.009999999776482582,284917.8
Peru,Japan,Undirected,4501,,,0.019999999552965164,836499.5
Peru,KoreaRepublicof,Undirected,4502,,,0.019999999552965164,795844.9
Peru,Spain,Undirected,4518,,,0.009999999776482582,416397.7
Philippines,China,Undirected,4533,,,0.019999999552965164,803700.8
Philippines,Japan,Undirected,4548,,,0.019999999552965164,870843.9
Philippines,KoreaRepublicof,Undirected,4550,,,0.009999999776482582,221636.8
Poland,Canada,Undirected,4581,,,0.009999999776482582,204984.5
Poland,Germany,Undirected,4594,,,0.009999999776482582,498927.5
Portugal,China,Undirected,4642,,,0.009999999776482582,243355.2
Romania,Turkey,Undirected,4783,,,0.009999999776482582,229167.5
RussianFederation,Belarus,Undirected,4793,,,0.009999999776482582,282109.6
RussianFederation,Belgium,Undirected,4794,,,0.009999999776482582,303255.3
RussianFederation,China,Undirected,4801,,,0.10000000149011612,3838018
RussianFederation,Egypt,Undirected,4809,,,0.009999999776482582,327750.8
RussianFederation,Finland,Undirected,4812,,,0.009999999776482582,363487.2
RussianFederation,Japan,Undirected,4824,,,0.009999999776482582,376200.8
RussianFederation,KoreaRepublicof,Undirected,4827,,,0.009999999776482582,408669.9
RussianFederation,Poland,Undirected,4843,,,0.009999999776482582,254690.4
RussianFederation,Turkey,Undirected,4861,,,0.019999999552965164,683873.8
SaudiArabia,China,Undirected,4917,,,0.009999999776482582,281989.9
SaudiArabia,India,Undirected,4925,,,0.009999999776482582,260556.8
SaudiArabia,Japan,Undirected,4926,,,0.009999999776482582,493901
SaudiArabia,KoreaRepublicof,Undirected,4928,,,0.019999999552965164,571645.9
Singapore,China,Undirected,5058,,,0.009999999776482582,432249.2
Singapore,India,Undirected,5073,,,0.009999999776482582,230467.2
Slovakia,Austria,Undirected,5113,,,0.009999999776482582,193507
Slovenia,Italy,Undirected,5157,,,0.009999999776482582,231856.9
SolomonIslands,China,Undirected,5173,,,0.009999999776482582,256435.1
SouthAfrica,China,Undirected,5205,,,0.10999999940395355,3908030
SouthAfrica,ChinaHongKongSAR,Undirected,5206,,,0.009999999776482582,238500.4
SouthAfrica,Germany,Undirected,5217,,,0.009999999776482582,420492.7
SouthAfrica,India,Undirected,5222,,,0.009999999776482582,463195
SouthAfrica,Italy,Undirected,5226,,,0.009999999776482582,225021
SouthAfrica,Japan,Undirected,5227,,,0.009999999776482582,442171.4
SouthAfrica,KoreaRepublicof,Undirected,5231,,,0.009999999776482582,420713.3
SouthAfrica,Netherlands,Undirected,5244,,,0.009999999776482582,245911.2
SouthAfrica,Switzerland,Undirected,5262,,,0.009999999776482582,248804.3
SouthAfrica,UnitedStates,Undirected,5272,,,0.009999999776482582,442388.3
Spain,Bulgaria,Undirected,5283,,,0.019999999552965164,863814
Spain,China,Undirected,5285,,,0.019999999552965164,830882.4
Sweden,China,Undirected,5482,,,0.009999999776482582,363470.4
Sweden,Egypt,Undirected,5490,,,0.009999999776482582,301545.1
Sweden,Finland,Undirected,5493,,,0.009999999776482582,283854.1
Sweden,Germany,Undirected,5496,,,0.029999999329447746,950817.1
Sweden,Italy,Undirected,5505,,,0.009999999776482582,218759.3
Sweden,Netherlands,Undirected,5518,,,0.009999999776482582,280704.5
Sweden,Norway,Undirected,5519,,,0.009999999776482582,260706.5
Sweden,SaudiArabia,Undirected,5527,,,0.009999999776482582,279219.2
Sweden,UnitedKingdom,Undirected,5544,,,0.029999999329447746,1006545
Switzerland,Italy,Undirected,5565,,,0.009999999776482582,260910
TanzaniaUnitedRepublic,China,Undirected,5648,,,0.009999999776482582,379930.8
Thailand,China,Undirected,5705,,,0.10000000149011612,3624067
Thailand,India,Undirected,5724,,,0.009999999776482582,282261.3
Thailand,Indonesia,Undirected,5725,,,0.009999999776482582,187207
Thailand,Japan,Undirected,5731,,,0.009999999776482582,390109.8
Thailand,KoreaRepublicof,Undirected,5735,,,0.009999999776482582,299237.1
Thailand,Malaysia,Undirected,5742,,,0.009999999776482582,487691.3
Turkey,China,Undirected,5875,,,0.029999999329447746,1149581
Turkmenistan,Turkey,Undirected,5936,,,0.009999999776482582,191056.3
Turkmenistan,UnitedArabEmirates,Undirected,5937,,,0.009999999776482582,301219.2
Ukraine,China,Undirected,5995,,,0.029999999329447746,1268841
Ukraine,CzechRepublic,Undirected,6001,,,0.009999999776482582,221569.9
Ukraine,Italy,Undirected,6014,,,0.009999999776482582,208026.5
Ukraine,Poland,Undirected,6030,,,0.009999999776482582,302674.9
Ukraine,Turkey,Undirected,6050,,,0.009999999776482582,357293.2
UnitedArabEmirates,China,Undirected,6066,,,0.009999999776482582,406565.3
UnitedArabEmirates,India,Undirected,6078,,,0.019999999552965164,578844.8
UnitedArabEmirates,IranIslamicRepublic,Undirected,6080,,,0.009999999776482582,253783.6
UnitedArabEmirates,Pakistan,Undirected,6095,,,0.009999999776482582,220819.8
UnitedArabEmirates,Qatar,Undirected,6097,,,0.009999999776482582,264318.3
UnitedKingdom,China,Undirected,6132,,,0.03999999910593033,1371719
UnitedKingdom,India,Undirected,6148,,,0.009999999776482582,487069.1
UnitedKingdom,Italy,Undirected,6150,,,0.009999999776482582,201756.4
UnitedKingdom,Pakistan,Undirected,6162,,,0.009999999776482582,252173
UnitedKingdom,Spain,Undirected,6175,,,0.009999999776482582,236208.3
UnitedKingdom,Turkey,Undirected,6185,,,0.009999999776482582,530204.4
UnitedStates,Bangladesh,Undirected,6201,,,0.009999999776482582,446615
UnitedStates,Belgium,Undirected,6204,,,0.029999999329447746,1116642
UnitedStates,China,Undirected,6216,,,0.6100000143051147,2.26e+07
UnitedStates,ChinaHongKongSAR,Undirected,6217,,,0.009999999776482582,407939.3
UnitedStates,ChinaTaiwanProvince,Undirected,6219,,,0.03999999910593033,1530070
UnitedStates,Egypt,Undirected,6227,,,0.019999999552965164,566427.9
UnitedStates,Germany,Undirected,6235,,,0.029999999329447746,1191317
UnitedStates,India,Undirected,6242,,,0.009999999776482582,397769.1
UnitedStates,Indonesia,Undirected,6243,,,0.009999999776482582,532984.4
UnitedStates,Italy,Undirected,6246,,,0.029999999329447746,984283
UnitedStates,Japan,Undirected,6247,,,0.07999999821186066,3031583
UnitedStates,KoreaRepublicof,Undirected,6252,,,0.05999999865889549,2223944
UnitedStates,Malaysia,Undirected,6261,,,0.009999999776482582,290867.9
UnitedStates,Mexico,Undirected,6267,,,0.18000000715255737,6460591
UnitedStates,Netherlands,Undirected,6270,,,0.029999999329447746,974492.3
UnitedStates,Pakistan,Undirected,6276,,,0.009999999776482582,488768.7
UnitedStates,Philippines,Undirected,6280,,,0.009999999776482582,424661.2
UnitedStates,SaudiArabia,Undirected,6290,,,0.009999999776482582,331182.5
UnitedStates,Singapore,Undirected,6294,,,0.009999999776482582,215821.8
UnitedStates,Spain,Undirected,6299,,,0.019999999552965164,700995.3
UnitedStates,Switzerland,Undirected,6303,,,0.009999999776482582,206909.4
UnitedStates,Thailand,Undirected,6307,,,0.019999999552965164,638888.4
UnitedStates,Turkey,Undirected,6310,,,0.05000000074505806,1899965
UnitedStates,UnitedKingdom,Undirected,6315,,,0.03999999910593033,1298171
UnitedStates,VietNam,Undirected,6319,,,0.03999999910593033,1420594
Uruguay,China,Undirected,6327,,,0.019999999552965164,622000.4
Uzbekistan,China,Undirected,6366,,,0.029999999329447746,1138710
VietNam,China,Undirected,6421,,,0.05999999865889549,2310205
VietNam,Malaysia,Undirected,6426,,,0.009999999776482582,208529.4
