Source,Target,Type,id,label,timeset,weight,net_exp
Indonesia,Angola,Undirected,938,,,0.009999999776482582,62514.39
Indonesia,Brazil,Undirected,940,,,0.05000000074505806,224636.6
Indonesia,China,Undirected,942,,,0.5299999713897705,2454183
Indonesia,ChinaTaiwanProvince,Undirected,944,,,0.009999999776482582,45190.71
Indonesia,Egypt,Undirected,946,,,0.12999999523162842,616822.1
Indonesia,Germany,Undirected,949,,,0.03999999910593033,183376.7
Indonesia,Ghana,Undirected,950,,,0.019999999552965164,81992.66
Indonesia,Greece,Undirected,951,,,0.009999999776482582,23757.98
Indonesia,India,Undirected,955,,,1.0,4626044
Indonesia,Italy,Undirected,958,,,0.15000000596046448,682726.8
Indonesia,Japan,Undirected,959,,,0.019999999552965164,80174.5
Indonesia,Kenya,Undirected,960,,,0.029999999329447746,125927.1
Indonesia,KoreaRepublicof,Undirected,961,,,0.029999999329447746,160661.6
Indonesia,Malaysia,Undirected,964,,,0.2199999988079071,1020997
Indonesia,Mexico,Undirected,965,,,0.009999999776482582,32492.21
Indonesia,Mozambique,Undirected,967,,,0.019999999552965164,75600.05
Indonesia,Netherlands,Undirected,968,,,0.28999999165534973,1340559
Indonesia,Nigeria,Undirected,972,,,0.019999999552965164,78765.48
Indonesia,SaudiArabia,Undirected,977,,,0.03999999910593033,207709.4
Indonesia,Senegal,Undirected,978,,,0.009999999776482582,42440.32
Indonesia,Singapore,Undirected,980,,,0.14000000059604645,664998.2
Indonesia,SouthAfrica,Undirected,982,,,0.029999999329447746,135414.5
Indonesia,Spain,Undirected,983,,,0.10000000149011612,440187
Indonesia,SriLanka,Undirected,984,,,0.009999999776482582,37595.74
Indonesia,TanzaniaUnitedRepublic,Undirected,988,,,0.03999999910593033,169348.7
Indonesia,Thailand,Undirected,989,,,0.019999999552965164,77250.33
Indonesia,Tunisia,Undirected,991,,,0.009999999776482582,42463.99
Indonesia,Turkey,Undirected,992,,,0.05000000074505806,224930.3
Indonesia,Ukraine,Undirected,993,,,0.05000000074505806,235533.9
Indonesia,UnitedArabEmirates,Undirected,994,,,0.03999999910593033,167725
Indonesia,UnitedStates,Undirected,996,,,0.09000000357627869,407707.6
Indonesia,VietNam,Undirected,998,,,0.019999999552965164,109222.1
Italy,Austria,Undirected,1031,,,0.009999999776482582,42734.39
Italy,Belgium,Undirected,1035,,,0.009999999776482582,32240.23
Italy,Canada,Undirected,1040,,,0.019999999552965164,85263.1
Italy,ChinaTaiwanProvince,Undirected,1043,,,0.009999999776482582,25222.71
Italy,France,Undirected,1054,,,0.019999999552965164,102227
Italy,Germany,Undirected,1055,,,0.03999999910593033,195669.5
Italy,Japan,Undirected,1062,,,0.029999999329447746,133382.6
Italy,KoreaRepublicof,Undirected,1064,,,0.009999999776482582,25003.26
Italy,Poland,Undirected,1082,,,0.009999999776482582,50648.8
Italy,Switzerland,Undirected,1091,,,0.009999999776482582,49601.88
Italy,UnitedKingdom,Undirected,1096,,,0.009999999776482582,66479.67
Italy,UnitedStates,Undirected,1097,,,0.11999999731779099,534799.8
Kenya,TanzaniaUnitedRepublic,Undirected,1141,,,0.009999999776482582,27332.11
Lithuania,Poland,Undirected,1220,,,0.009999999776482582,46179.89
Malaysia,Australia,Undirected,1234,,,0.03999999910593033,168592.6
Malaysia,Bangladesh,Undirected,1237,,,0.03999999910593033,186710.1
Malaysia,Benin,Undirected,1239,,,0.05999999865889549,273692.3
Malaysia,Brazil,Undirected,1240,,,0.009999999776482582,51041.82
Malaysia,China,Undirected,1244,,,0.36000001430511475,1662049
Malaysia,ChinaTaiwanProvince,Undirected,1246,,,0.029999999329447746,139792.5
Malaysia,Denmark,Undirected,1248,,,0.009999999776482582,41883.07
Malaysia,Egypt,Undirected,1249,,,0.03999999910593033,202731.2
Malaysia,Germany,Undirected,1252,,,0.019999999552965164,93211.48
Malaysia,Ghana,Undirected,1253,,,0.019999999552965164,92467.44
Malaysia,India,Undirected,1257,,,0.44999998807907104,2090660
Malaysia,IranIslamicRepublic,Undirected,1258,,,0.05000000074505806,253462.9
Malaysia,Italy,Undirected,1259,,,0.05999999865889549,272771.4
Malaysia,Japan,Undirected,1260,,,0.10999999940395355,495918.1
Malaysia,Jordan,Undirected,1261,,,0.009999999776482582,30849.68
Malaysia,KoreaRepublicof,Undirected,1263,,,0.05999999865889549,288351
Malaysia,Kuwait,Undirected,1264,,,0.009999999776482582,35564.47
Malaysia,Mauritania,Undirected,1269,,,0.009999999776482582,37310.27
Malaysia,Myanmar,Undirected,1272,,,0.029999999329447746,141728.5
Malaysia,Netherlands,Undirected,1274,,,0.27000001072883606,1227933
Malaysia,NewZealand,Undirected,1275,,,0.009999999776482582,54310.63
Malaysia,Nigeria,Undirected,1277,,,0.029999999329447746,139389
Malaysia,Pakistan,Undirected,1279,,,0.09000000357627869,431817
Malaysia,Philippines,Undirected,1282,,,0.10000000149011612,470032.6
Malaysia,RussianFederation,Undirected,1286,,,0.019999999552965164,74586.92
Malaysia,SaudiArabia,Undirected,1287,,,0.009999999776482582,62364.09
Malaysia,Singapore,Undirected,1289,,,0.07999999821186066,369423.6
Malaysia,Spain,Undirected,1292,,,0.029999999329447746,150579.1
Malaysia,SriLanka,Undirected,1293,,,0.019999999552965164,100537
Malaysia,Sweden,Undirected,1296,,,0.009999999776482582,62027.64
Malaysia,Thailand,Undirected,1299,,,0.009999999776482582,43481.3
Malaysia,Turkey,Undirected,1301,,,0.07000000029802322,308348.7
Malaysia,Ukraine,Undirected,1303,,,0.009999999776482582,60000.77
Malaysia,UnitedArabEmirates,Undirected,1304,,,0.009999999776482582,57807.54
Malaysia,UnitedKingdom,Undirected,1305,,,0.009999999776482582,43744.48
Malaysia,UnitedStates,Undirected,1306,,,0.1599999964237213,728145.1
Malaysia,VietNam,Undirected,1308,,,0.07999999821186066,364058.2
Malaysia,Yemen,Undirected,1309,,,0.019999999552965164,72611.55
Netherlands,Algeria,Undirected,1383,,,0.009999999776482582,50930.16
Netherlands,Austria,Undirected,1385,,,0.019999999552965164,71647.11
Netherlands,Belgium,Undirected,1388,,,0.17000000178813934,799340.6
Netherlands,China,Undirected,1390,,,0.009999999776482582,37913.85
Netherlands,CzechRepublic,Undirected,1394,,,0.009999999776482582,26350.29
Netherlands,Egypt,Undirected,1397,,,0.009999999776482582,28824.19
Netherlands,Finland,Undirected,1401,,,0.05999999865889549,280766.4
Netherlands,France,Undirected,1402,,,0.07000000029802322,338050.6
Netherlands,Germany,Undirected,1403,,,0.15000000596046448,704117.7
Netherlands,Ireland,Undirected,1407,,,0.009999999776482582,68762.66
Netherlands,Italy,Undirected,1408,,,0.029999999329447746,151062.6
Netherlands,Morocco,Undirected,1418,,,0.009999999776482582,27601.21
Netherlands,Poland,Undirected,1422,,,0.03999999910593033,176253.4
Netherlands,RussianFederation,Undirected,1425,,,0.019999999552965164,85817.16
Netherlands,SouthAfrica,Undirected,1431,,,0.019999999552965164,70191.73
Netherlands,Spain,Undirected,1432,,,0.019999999552965164,94677.47
Netherlands,Sweden,Undirected,1435,,,0.019999999552965164,84315.21
Netherlands,UnitedKingdom,Undirected,1440,,,0.03999999910593033,202090.7
NewZealand,China,Undirected,1442,,,0.009999999776482582,39090.58
Oman,SaudiArabia,Undirected,1518,,,0.03999999910593033,178183
Oman,UnitedArabEmirates,Undirected,1525,,,0.019999999552965164,84903.77
PapuaNewGuinea,Spain,Undirected,1548,,,0.009999999776482582,44195.6
Paraguay,Argentina,Undirected,1549,,,0.009999999776482582,46482.29
Paraguay,India,Undirected,1557,,,0.029999999329447746,161851.5
Peru,Belgium,Undirected,1564,,,0.009999999776482582,24042.77
Peru,Canada,Undirected,1565,,,0.009999999776482582,32386.26
Peru,Chile,Undirected,1566,,,0.009999999776482582,26535.29
Peru,Denmark,Undirected,1569,,,0.019999999552965164,108880.5
Philippines,China,Undirected,1580,,,0.009999999776482582,24489.03
Philippines,Italy,Undirected,1587,,,0.009999999776482582,38353.02
Philippines,Japan,Undirected,1588,,,0.009999999776482582,64112.57
Philippines,Netherlands,Undirected,1591,,,0.09000000357627869,401616.3
Philippines,UnitedStates,Undirected,1596,,,0.11999999731779099,553193.4
Poland,CzechRepublic,Undirected,1601,,,0.009999999776482582,32907.09
Portugal,Brazil,Undirected,1618,,,0.03999999910593033,165833.4
Portugal,Italy,Undirected,1636,,,0.009999999776482582,57800.75
RepublicofMoldova,Italy,Undirected,1658,,,0.009999999776482582,32747.07
Romania,Italy,Undirected,1673,,,0.009999999776482582,23639.79
RussianFederation,Algeria,Undirected,1681,,,0.029999999329447746,132008
RussianFederation,Azerbaijan,Undirected,1683,,,0.009999999776482582,30624.4
RussianFederation,Belarus,Undirected,1684,,,0.009999999776482582,44064.8
RussianFederation,China,Undirected,1688,,,0.019999999552965164,87963.42
RussianFederation,Egypt,Undirected,1691,,,0.029999999329447746,127611.7
RussianFederation,IranIslamicRepublic,Undirected,1696,,,0.009999999776482582,32253.46
RussianFederation,Kazakhstan,Undirected,1699,,,0.019999999552965164,111896.9
RussianFederation,Kyrgyzstan,Undirected,1700,,,0.009999999776482582,38733.24
RussianFederation,Norway,Undirected,1707,,,0.019999999552965164,95746.62
RussianFederation,Tajikistan,Undirected,1710,,,0.009999999776482582,25566.44
RussianFederation,Tunisia,Undirected,1711,,,0.009999999776482582,26872.07
RussianFederation,Turkey,Undirected,1712,,,0.10000000149011612,463838.4
SaudiArabia,Jordan,Undirected,1732,,,0.009999999776482582,63733.1
SaudiArabia,SyrianArabRepublic,Undirected,1741,,,0.009999999776482582,35937.7
Serbia,BosniaandHerzegovina,Undirected,1763,,,0.009999999776482582,36249.85
SouthAfrica,Botswana,Undirected,1842,,,0.009999999776482582,24347.53
SouthAfrica,Namibia,Undirected,1855,,,0.009999999776482582,28683.32
SouthAfrica,Zambia,Undirected,1862,,,0.009999999776482582,24597.88
SouthAfrica,Zimbabwe,Undirected,1863,,,0.019999999552965164,75491.21
Spain,Algeria,Undirected,1865,,,0.019999999552965164,72604.73
Spain,Australia,Undirected,1867,,,0.009999999776482582,47549.45
Spain,Belgium,Undirected,1872,,,0.009999999776482582,24305.7
Spain,Brazil,Undirected,1875,,,0.009999999776482582,32009.52
Spain,China,Undirected,1879,,,0.029999999329447746,138541.3
Spain,France,Undirected,1893,,,0.05000000074505806,214775
Spain,Germany,Undirected,1895,,,0.009999999776482582,35528.85
Spain,India,Undirected,1900,,,0.019999999552965164,72395.42
Spain,Italy,Undirected,1904,,,0.23000000417232513,1057318
Spain,Japan,Undirected,1905,,,0.029999999329447746,139007.4
Spain,KoreaRepublicof,Undirected,1908,,,0.009999999776482582,57168.37
Spain,Mexico,Undirected,1914,,,0.009999999776482582,55744.88
Spain,Morocco,Undirected,1915,,,0.009999999776482582,64380.41
Spain,Poland,Undirected,1922,,,0.009999999776482582,33199.22
Spain,Portugal,Undirected,1923,,,0.029999999329447746,148328.5
Spain,SaudiArabia,Undirected,1926,,,0.009999999776482582,23251.37
Spain,SouthAfrica,Undirected,1932,,,0.009999999776482582,49241.29
Spain,Switzerland,Undirected,1936,,,0.009999999776482582,24358.9
Spain,UnitedArabEmirates,Undirected,1939,,,0.009999999776482582,29424.54
Spain,UnitedKingdom,Undirected,1940,,,0.029999999329447746,159772.3
Spain,UnitedStates,Undirected,1941,,,0.07000000029802322,317204.2
SriLanka,UnitedStates,Undirected,1965,,,0.009999999776482582,30193.86
Sweden,Norway,Undirected,2005,,,0.009999999776482582,25652.8
Thailand,Japan,Undirected,2081,,,0.009999999776482582,37168.93
Thailand,KoreaRepublicof,Undirected,2084,,,0.009999999776482582,33462.88
Thailand,Myanmar,Undirected,2087,,,0.009999999776482582,43310.29
Tunisia,Italy,Undirected,2117,,,0.029999999329447746,122630.7
Tunisia,Libya,Undirected,2121,,,0.019999999552965164,92152.1
Tunisia,Spain,Undirected,2128,,,0.009999999776482582,43737.79
Tunisia,UnitedStates,Undirected,2133,,,0.019999999552965164,78903.38
Turkey,Iraq,Undirected,2152,,,0.10000000149011612,441179.5
Turkey,Israel,Undirected,2153,,,0.009999999776482582,25672.34
Turkey,Lebanon,Undirected,2159,,,0.009999999776482582,23317.93
Turkey,SyrianArabRepublic,Undirected,2169,,,0.029999999329447746,132430.7
Uganda,Rwanda,Undirected,2179,,,0.009999999776482582,56979.18
Ukraine,Belarus,Undirected,2186,,,0.009999999776482582,25807.34
Ukraine,China,Undirected,2189,,,0.07999999821186066,373017.1
Ukraine,Egypt,Undirected,2193,,,0.05000000074505806,246947.7
Ukraine,France,Undirected,2195,,,0.009999999776482582,58430.8
Ukraine,India,Undirected,2199,,,0.18000000715255737,848487
Ukraine,Italy,Undirected,2201,,,0.019999999552965164,77845.2
Ukraine,Netherlands,Undirected,2213,,,0.029999999329447746,116649.7
Ukraine,Poland,Undirected,2215,,,0.009999999776482582,40026.76
Ukraine,Spain,Undirected,2219,,,0.029999999329447746,130154.8
Ukraine,Turkey,Undirected,2223,,,0.029999999329447746,157782
Ukraine,UnitedKingdom,Undirected,2224,,,0.009999999776482582,38282.97
UnitedArabEmirates,China,Undirected,2232,,,0.029999999329447746,125566.5
UnitedArabEmirates,India,Undirected,2241,,,0.029999999329447746,143818.3
UnitedArabEmirates,IranIslamicRepublic,Undirected,2242,,,0.03999999910593033,207816.4
UnitedArabEmirates,Qatar,Undirected,2261,,,0.009999999776482582,37096.04
UnitedKingdom,Ireland,Undirected,2293,,,0.019999999552965164,72659.26
UnitedStates,Belgium,Undirected,2325,,,0.009999999776482582,23623.52
UnitedStates,Colombia,Undirected,2337,,,0.009999999776482582,45401.35
UnitedStates,DominicanRepublic,Undirected,2343,,,0.019999999552965164,108291.8
UnitedStates,Egypt,Undirected,2345,,,0.009999999776482582,47465.87
UnitedStates,Finland,Undirected,2349,,,0.009999999776482582,28943.2
UnitedStates,Guatemala,Undirected,2353,,,0.009999999776482582,57104.66
UnitedStates,KoreaRepublicof,Undirected,2365,,,0.019999999552965164,69775.31
UnitedStates,Kuwait,Undirected,2366,,,0.009999999776482582,41621.27
UnitedStates,Mexico,Undirected,2375,,,0.11999999731779099,576972.5
UnitedStates,Morocco,Undirected,2376,,,0.009999999776482582,54591.91
UnitedStates,Netherlands,Undirected,2377,,,0.009999999776482582,48638.25
UnitedStates,Peru,Undirected,2385,,,0.009999999776482582,53542.6
UnitedStates,SaudiArabia,Undirected,2391,,,0.019999999552965164,111890.5
UnitedStates,Singapore,Undirected,2394,,,0.009999999776482582,23423.89
UnitedStates,Turkey,Undirected,2400,,,0.009999999776482582,41603
UnitedStates,UnitedArabEmirates,Undirected,2402,,,0.009999999776482582,42161.99
UnitedStates,Venezuela,Undirected,2404,,,0.019999999552965164,72831.09
VietNam,Cambodia,Undirected,2427,,,0.009999999776482582,64020.5
VietNam,China,Undirected,2429,,,0.009999999776482582,52050.17
VietNam,ChinaTaiwanProvince,Undirected,2431,,,0.009999999776482582,24916.56
VietNam,KoreaRepublicof,Undirected,2434,,,0.009999999776482582,59902.35
VietNam,Singapore,Undirected,2440,,,0.009999999776482582,24791.06
