Source,Target,Type,id,label,timeset,weight,net_exp
France,KoreaRepublicof,Undirected,3752,,,0.009999999776482582,3167226
France,Mexico,Undirected,3769,,,0.009999999776482582,2050140
France,Qatar,Undirected,3787,,,0.009999999776482582,3238355
France,RussianFederation,Undirected,3789,,,0.009999999776482582,4381578
France,Singapore,Undirected,3801,,,0.009999999776482582,3480721
France,SouthAfrica,Undirected,3805,,,0.009999999776482582,1651509
France,Switzerland,Undirected,3810,,,0.019999999552965164,6294948
France,Turkey,Undirected,3821,,,0.009999999776482582,3006621
France,UnitedArabEmirates,Undirected,3827,,,0.029999999329447746,7923153
France,UnitedKingdom,Undirected,3828,,,0.029999999329447746,8335910
France,UnitedStates,Undirected,3829,,,0.05999999865889549,1.65e+07
Germany,Argentina,Undirected,3907,,,0.009999999776482582,1636257
Germany,Australia,Undirected,3910,,,0.029999999329447746,8266212
Germany,Austria,Undirected,3911,,,0.07000000029802322,2.03e+07
Germany,Brazil,Undirected,3922,,,0.019999999552965164,5923184
Germany,Canada,Undirected,3930,,,0.029999999329447746,8440483
Germany,Chile,Undirected,3934,,,0.009999999776482582,1846650
Germany,China,Undirected,3935,,,0.029999999329447746,1.01e+07
Germany,ChinaTaiwanProvince,Undirected,3937,,,0.009999999776482582,2316677
Germany,Colombia,Undirected,3938,,,0.009999999776482582,1530074
Germany,Denmark,Undirected,3947,,,0.009999999776482582,4222047
Germany,Egypt,Undirected,3951,,,0.009999999776482582,3200943
Germany,Finland,Undirected,3958,,,0.009999999776482582,1934965
Germany,France,Undirected,3959,,,0.11999999731779099,3.47e+07
Germany,Greece,Undirected,3966,,,0.009999999776482582,3159366
Germany,India,Undirected,3975,,,0.009999999776482582,3867624
Germany,IranIslamicRepublic,Undirected,3977,,,0.009999999776482582,1893446
Germany,Israel,Undirected,3979,,,0.009999999776482582,3132354
Germany,Italy,Undirected,3980,,,0.029999999329447746,7882724
Germany,Japan,Undirected,3982,,,0.009999999776482582,2767092
Germany,KoreaRepublicof,Undirected,3987,,,0.05000000074505806,1.37e+07
Germany,Luxembourg,Undirected,3995,,,0.009999999776482582,1807069
Germany,Mexico,Undirected,4003,,,0.029999999329447746,8852219
Germany,Morocco,Undirected,4006,,,0.009999999776482582,1616023
Germany,Poland,Undirected,4019,,,0.019999999552965164,5525580
Germany,Portugal,Undirected,4020,,,0.009999999776482582,1831578
Germany,Qatar,Undirected,4021,,,0.009999999776482582,2195569
Germany,Romania,Undirected,4023,,,0.009999999776482582,1538810
Germany,RussianFederation,Undirected,4024,,,0.029999999329447746,8879522
Germany,SaudiArabia,Undirected,4031,,,0.03999999910593033,1.04e+07
Germany,Singapore,Undirected,4036,,,0.009999999776482582,1858869
Germany,SouthAfrica,Undirected,4040,,,0.019999999552965164,6558733
Germany,Spain,Undirected,4041,,,0.03999999910593033,1.29e+07
Germany,Sweden,Undirected,4045,,,0.03999999910593033,1.16e+07
Germany,Switzerland,Undirected,4046,,,0.05000000074505806,1.47e+07
Germany,Turkey,Undirected,4056,,,0.03999999910593033,1.15e+07
Germany,Ukraine,Undirected,4059,,,0.009999999776482582,2213896
Germany,UnitedArabEmirates,Undirected,4060,,,0.05000000074505806,1.52e+07
Germany,UnitedKingdom,Undirected,4061,,,0.18000000715255737,5.26e+07
Germany,UnitedStates,Undirected,4062,,,0.25999999046325684,7.71e+07
Hungary,Germany,Undirected,4461,,,0.009999999776482582,3254262
Hungary,Romania,Undirected,4510,,,0.009999999776482582,1993014
Hungary,Spain,Undirected,4521,,,0.009999999776482582,1788181
Hungary,UnitedKingdom,Undirected,4536,,,0.009999999776482582,1912844
Hungary,UnitedStates,Undirected,4537,,,0.009999999776482582,1856233
India,Bangladesh,Undirected,4603,,,0.019999999552965164,4867396
India,Egypt,Undirected,4627,,,0.009999999776482582,1504642
India,Kenya,Undirected,4649,,,0.009999999776482582,3089947
India,Nepal,Undirected,4673,,,0.009999999776482582,2776029
India,Netherlands,Undirected,4674,,,0.009999999776482582,2521006
India,Pakistan,Undirected,4681,,,0.009999999776482582,1651172
India,Spain,Undirected,4702,,,0.009999999776482582,1755890
India,SriLanka,Undirected,4703,,,0.019999999552965164,4790612
India,Turkey,Undirected,4714,,,0.009999999776482582,3785593
India,UnitedArabEmirates,Undirected,4719,,,0.009999999776482582,3838342
India,UnitedKingdom,Undirected,4720,,,0.009999999776482582,2912440
India,UnitedStates,Undirected,4721,,,0.05999999865889549,1.88e+07
India,VietNam,Undirected,4725,,,0.009999999776482582,2763026
Indonesia,ChinaTaiwanProvince,Undirected,4750,,,0.009999999776482582,2309201
Indonesia,India,Undirected,4783,,,0.029999999329447746,8828658
Indonesia,Japan,Undirected,4788,,,0.019999999552965164,6237535
Indonesia,Netherlands,Undirected,4811,,,0.009999999776482582,2395446
Indonesia,Pakistan,Undirected,4816,,,0.009999999776482582,1730783
Indonesia,Philippines,Undirected,4822,,,0.009999999776482582,3225188
Indonesia,UnitedStates,Undirected,4858,,,0.029999999329447746,8873270
IranIslamicRepublic,China,Undirected,4868,,,0.009999999776482582,4019580
IranIslamicRepublic,India,Undirected,4878,,,0.019999999552965164,6565106
IranIslamicRepublic,Japan,Undirected,4879,,,0.009999999776482582,4142807
IranIslamicRepublic,Pakistan,Undirected,4891,,,0.009999999776482582,2061243
IranIslamicRepublic,SyrianArabRepublic,Undirected,4898,,,0.009999999776482582,2007308
IranIslamicRepublic,Turkey,Undirected,4904,,,0.019999999552965164,4651783
Iraq,China,Undirected,4913,,,0.009999999776482582,2675287
Iraq,ChinaTaiwanProvince,Undirected,4914,,,0.009999999776482582,1535849
Iraq,Greece,Undirected,4918,,,0.009999999776482582,2734056
Iraq,India,Undirected,4920,,,0.029999999329447746,8736958
Iraq,Italy,Undirected,4921,,,0.009999999776482582,2258490
Iraq,KoreaRepublicof,Undirected,4924,,,0.009999999776482582,4006201
Iraq,UnitedStates,Undirected,4934,,,0.009999999776482582,2987910
Ireland,Belgium,Undirected,4946,,,0.05000000074505806,1.42e+07
Ireland,France,Undirected,4975,,,0.009999999776482582,2433892
Ireland,Germany,Undirected,4980,,,0.009999999776482582,1762299
Ireland,Japan,Undirected,4999,,,0.009999999776482582,3206634
Ireland,Spain,Undirected,5055,,,0.009999999776482582,2561382
Ireland,Switzerland,Undirected,5060,,,0.019999999552965164,5747388
Ireland,UnitedStates,Undirected,5071,,,0.07000000029802322,2.02e+07
Israel,ChinaHongKongSAR,Undirected,5091,,,0.009999999776482582,3431128
Israel,UnitedKingdom,Undirected,5139,,,0.009999999776482582,2288375
Israel,UnitedStates,Undirected,5140,,,0.019999999552965164,6211162
Italy,Australia,Undirected,5154,,,0.009999999776482582,3421760
Italy,Canada,Undirected,5171,,,0.009999999776482582,2302654
Italy,ChinaHongKongSAR,Undirected,5173,,,0.009999999776482582,3633736
Italy,Egypt,Undirected,5185,,,0.009999999776482582,1803486
Italy,France,Undirected,5195,,,0.03999999910593033,1.17e+07
Italy,Israel,Undirected,5209,,,0.009999999776482582,1812297
Italy,Japan,Undirected,5211,,,0.009999999776482582,2521379
Italy,Malta,Undirected,5226,,,0.009999999776482582,1620629
Italy,Mexico,Undirected,5228,,,0.009999999776482582,2216597
Italy,Poland,Undirected,5242,,,0.009999999776482582,2739900
Italy,Portugal,Undirected,5243,,,0.009999999776482582,1984949
Italy,SaudiArabia,Undirected,5252,,,0.009999999776482582,2592749
Italy,Singapore,Undirected,5255,,,0.009999999776482582,1599494
Italy,Switzerland,Undirected,5264,,,0.019999999552965164,5758358
Italy,Turkey,Undirected,5275,,,0.009999999776482582,4202772
Italy,UnitedArabEmirates,Undirected,5277,,,0.019999999552965164,5789284
Italy,UnitedKingdom,Undirected,5278,,,0.03999999910593033,1.21e+07
Italy,UnitedStates,Undirected,5279,,,0.07999999821186066,2.36e+07
Japan,Belgium,Undirected,5319,,,0.009999999776482582,1498097
Japan,ChinaHongKongSAR,Undirected,5333,,,0.07000000029802322,1.98e+07
Japan,ChinaTaiwanProvince,Undirected,5335,,,0.05999999865889549,1.77e+07
Japan,India,Undirected,5366,,,0.009999999776482582,3580871
Japan,KoreaRepublicof,Undirected,5372,,,0.05999999865889549,1.83e+07
Japan,MarshallIslands,Undirected,5385,,,0.009999999776482582,1610473
Japan,Mexico,Undirected,5387,,,0.029999999329447746,7457624
Japan,Netherlands,Undirected,5395,,,0.029999999329447746,7843104
Japan,Oman,Undirected,5401,,,0.009999999776482582,1930526
Japan,Pakistan,Undirected,5402,,,0.009999999776482582,1493285
Japan,Panama,Undirected,5404,,,0.009999999776482582,4097219
Japan,Singapore,Undirected,5416,,,0.019999999552965164,4635959
Japan,Thailand,Undirected,5429,,,0.029999999329447746,8227372
Japan,Turkey,Undirected,5435,,,0.009999999776482582,1826812
Japan,UnitedKingdom,Undirected,5440,,,0.009999999776482582,4150703
Japan,UnitedStates,Undirected,5441,,,0.2199999988079071,6.39e+07
Kazakhstan,Austria,Undirected,5497,,,0.009999999776482582,1499093
Kazakhstan,France,Undirected,5511,,,0.009999999776482582,1717169
Kazakhstan,Italy,Undirected,5519,,,0.029999999329447746,8197615
Kazakhstan,Netherlands,Undirected,5531,,,0.019999999552965164,4657157
Kazakhstan,Romania,Undirected,5535,,,0.009999999776482582,1498270
Kazakhstan,Switzerland,Undirected,5539,,,0.009999999776482582,2293493
KoreaRepublicof,Angola,Undirected,5663,,,0.009999999776482582,2598109
KoreaRepublicof,Bermuda,Undirected,5675,,,0.009999999776482582,2032130
KoreaRepublicof,Brazil,Undirected,5678,,,0.009999999776482582,2367800
KoreaRepublicof,Canada,Undirected,5684,,,0.009999999776482582,1548446
KoreaRepublicof,China,Undirected,5687,,,0.14000000059604645,4.05e+07
KoreaRepublicof,ChinaHongKongSAR,Undirected,5688,,,0.07999999821186066,2.32e+07
KoreaRepublicof,CzechRepublic,Undirected,5697,,,0.009999999776482582,1559238
KoreaRepublicof,Egypt,Undirected,5702,,,0.009999999776482582,2226086
KoreaRepublicof,India,Undirected,5723,,,0.029999999329447746,8678052
