source,target,weight,flow
"Afghanistan","India",0.00,16.578
"Afghanistan","Pakistan",0.08,96862.89
"Albania","Hungary",0.01,7611.179
"Albania","SerbiaandMontenegro",0.00,1007.603
"Algeria","Belgium",0.00,2647.83
"Algeria","France",0.00,3749.768
"Algeria","Germany",0.00,4173.76
"Algeria","Indonesia",0.03,41287.27
"Algeria","Morocco",0.00,9.95
"Algeria","Netherlands",0.00,3318.61
"Algeria","Tunisia",0.00,3152.79
"Algeria","UnitedStates",0.01,11403.49
"AmericanSamoa","Samoa",0.00,133.035
"Andorra","Spain",0.01,6448.989
"Angola","Belgium",0.00,580.577
"Angola","Namibia",0.00,1468.879
"Angola","Portugal",0.02,24823.28
"AntiguaandBarbuda","NetherlandsAntilles",0.00,2.447
"Argentina","Belgium",0.00,1673.782
"Argentina","Bolivia",0.00,669.7209
"Argentina","Brazil",0.03,40340.27
"Argentina","Canada",0.00,641.731
"Argentina","Chile",0.05,61529.13
"Argentina","China",0.59,728912
"Argentina","ChinaHongKongSAR",0.00,1226.378
"Argentina","ChinaTaiwanProvince",0.01,14434.18
"Argentina","Colombia",0.04,43130.35
"Argentina","Denmark",0.00,592.545
"Argentina","Ecuador",0.02,25998.89
"Argentina","Egypt",0.10,118473.3
"Argentina","France",0.06,68320.48
"Argentina","Germany",0.00,3200.586
"Argentina","Indonesia",0.00,2349.265
"Argentina","Italy",0.01,15788.36
"Argentina","Japan",0.00,4212.838
"Argentina","Lebanon",0.01,7482.804
"Argentina","Malaysia",0.04,52652.55
"Argentina","Mexico",0.05,59494.89
"Argentina","Netherlands",0.20,243041.1
"Argentina","Panama",0.00,5471.468
"Argentina","Paraguay",0.01,15158.39
"Argentina","Poland",0.00,.785
"Argentina","Singapore",0.00,463.45
"Argentina","SouthAfrica",0.06,67896.2
"Argentina","Spain",0.03,36752.63
"Argentina","Suriname",0.00,1398.247
"Argentina","Sweden",0.00,62.438
"Argentina","Switzerland",0.00,261.692
"Argentina","Turkey",0.03,41031.95
"Argentina","UnitedKingdom",0.00,319.445
"Argentina","UnitedStates",0.05,66410.34
"Argentina","Uruguay",0.01,13930.76
"Argentina","Venezuela",0.04,49429.23
"Argentina","Zambia",0.00,196.986
"Armenia","Georgia",0.00,6.712
"Armenia","RussianFederation",0.00,5575.134
"Armenia","UnitedArabEmirates",0.00,104.405
"Aruba","Colombia",0.00,30.695
"Aruba","NetherlandsAntilles",0.00,79.226
"Aruba","Venezuela",0.00,31.605
"Australia","Austria",0.00,77.57899
"Australia","Bangladesh",0.00,696.135
"Australia","Belgium",0.00,3919.469
"Australia","Brazil",0.00,4403.76
"Australia","Canada",0.00,2966.238
"Australia","Chile",0.00,223.056
"Australia","China",0.07,89076
"Australia","ChinaHongKongSAR",0.00,1229.998
"Australia","ChinaTaiwanProvince",0.02,29461.17
"Australia","Colombia",0.00,14.925
"Australia","Cyprus",0.00,2.598
"Australia","Denmark",0.00,233.022
"Australia","DominicanRepublic",0.00,53.425
"Australia","Egypt",0.00,159.951
"Australia","Fiji",0.00,1919.177
"Australia","Finland",0.00,21.448
"Australia","France",0.00,2045.534
"Australia","FrenchPolynesia",0.00,16.889
"Australia","Germany",0.01,6166.557
"Australia","Ghana",0.00,7.446
"Australia","Iceland",0.00,860.27
"Australia","India",0.00,3133.818
"Australia","Indonesia",0.00,3199.702
"Australia","Italy",0.04,48850.78
"Australia","Japan",0.02,26908.75
"Australia","Jordan",0.00,123.865
"Australia","Kenya",0.00,63.501
"Australia","KoreaRepublicof",0.01,11135.48
"Australia","Kuwait",0.00,883.6
"Australia","Madagascar",0.00,1068.543
"Australia","Malaysia",0.07,87122.82
"Australia","Mali",0.00,310.537
"Australia","Mexico",0.00,527.985
"Australia","Netherlands",0.00,4220.105
"Australia","NewZealand",0.02,19555.57
"Australia","PapuaNewGuinea",0.02,28576.71
"Australia","Peru",0.00,4511.185
"Australia","Philippines",0.00,1542.783
"Australia","Poland",0.00,201.908
"Australia","Portugal",0.00,192.02
"Australia","RussianFederation",0.00,73.028
"Australia","Samoa",0.00,412.555
"Australia","SaudiArabia",0.00,1739.955
"Australia","Singapore",0.01,18191.84
"Australia","Slovenia",0.00,66.049
"Australia","SolomonIslands",0.00,65.354
"Australia","SouthAfrica",0.00,3492.084
"Australia","Spain",0.04,50789.48
"Australia","SriLanka",0.00,1426.738
"Australia","Sweden",0.00,261.166
"Australia","Switzerland",0.00,1182.595
"Australia","Thailand",0.00,2512.688
"Australia","TimorLeste",0.00,12.352
"Australia","Turkey",0.00,2940.026
"Australia","UnitedArabEmirates",0.00,778.639
"Australia","UnitedKingdom",0.00,3673.945
"Australia","UnitedStates",0.01,17230.18
"Australia","Vanuatu",0.00,40.559
"Australia","VietNam",0.00,278.891
"Austria","Belgium",0.01,12543.43
"Austria","BosniaandHerzegovina",0.00,2742.676
"Austria","Bulgaria",0.00,509.186
"Austria","Croatia",0.00,1023.044
"Austria","CzechRepublic",0.00,5918.957
"Austria","Denmark",0.00,851.255
"Austria","Egypt",0.00,17.021
"Austria","Finland",0.00,251.333
"Austria","France",0.00,3446.963
