source,target,weight,flow
"Afghanistan","Australia",0.000001,18.005
"Afghanistan","Canada",0.000344,4838.322
"Afghanistan","Croatia",0.000002,22.222
"Afghanistan","France",0.000119,1680.487
"Afghanistan","Germany",0.000204,2862.25
"Afghanistan","India",0.000777,10932.77
"Afghanistan","IranIslamicRepublic",0.000144,2020.547
"Afghanistan","Italy",0.000001,9.019
"Afghanistan","Japan",0.000029,410.78
"Afghanistan","Kazakhstan",0.000096,1353.139
"Afghanistan","Kuwait",0.000005,75.125
"Afghanistan","Kyrgyzstan",0.003591,50508.79
"Afghanistan","Malaysia",0.000181,2540.085
"Afghanistan","Netherlands",0.000003,40.981
"Afghanistan","Pakistan",0.001703,23955.34
"Afghanistan","RussianFederation",0.000925,13009.74
"Afghanistan","Singapore",0.000579,8142.502
"Afghanistan","Thailand",0.000021,293.239
"Afghanistan","Ukraine",0.000148,2083.474
"Afghanistan","UnitedKingdom",0.000143,2010.103
"Afghanistan","UnitedStates",0.000022,304.437
"Albania","Austria",0.000059,829.805
"Albania","Bulgaria",0.000896,12594.94
"Albania","Croatia",0.000009,121.246
"Albania","CzechRepublic",0.000029,410.498
"Albania","France",0.000693,9746.403
"Albania","Germany",0.000184,2586.63
"Albania","Greece",0.004265,59984.48
"Albania","Hungary",0.000185,2605.637
"Albania","Ireland",0.000001,15.376
"Albania","Italy",0.002513,35343.29
"Albania","Morocco",0.000032,453.096
"Albania","Netherlands",0.000141,1980.395
"Albania","RepublicofMoldova",0.000020,279.89
"Albania","Romania",0.000244,3431.894
"Albania","RussianFederation",0.000021,295.084
"Albania","SerbiaandMontenegro",0.000149,2090.881
"Albania","Slovenia",0.000010,133.692
"Albania","Spain",0.000040,560.591
"Albania","Switzerland",0.000020,287.146
"Albania","TFYRofMacedonia",0.000716,10067.63
"Albania","Thailand",0.000011,151.718
"Albania","Turkey",0.001510,21233.04
"Albania","UnitedStates",0.000204,2867.007
"Algeria","Bahrain",0.000003,45.448
"Algeria","Belgium",0.008591,120819.3
"Algeria","Botswana",0.000000,2.572
"Algeria","CaboVerde",0.000001,13.76
"Algeria","Canada",0.026595,374044.2
"Algeria","Denmark",0.000007,105.296
"Algeria","France",0.031940,449212.2
"Algeria","Germany",0.001611,22659.18
"Algeria","Greece",0.000703,9880.27
"Algeria","Italy",0.010331,145302.5
"Algeria","Japan",0.000002,33.142
"Algeria","Jordan",0.000130,1824.926
"Algeria","Lebanon",0.000118,1656.045
"Algeria","Libya",0.000026,361.843
"Algeria","Luxembourg",0.000000,3.028
"Algeria","Malaysia",0.000025,357.275
"Algeria","Mauritania",0.000049,686.799
"Algeria","Morocco",0.000338,4756.556
"Algeria","RussianFederation",0.005008,70439.03
"Algeria","SaudiArabia",0.000020,278.87
"Algeria","Senegal",0.000009,123.387
"Algeria","SouthAfrica",0.000019,272.104
"Algeria","Spain",0.018253,256719.8
"Algeria","Sweden",0.000069,976.882
"Algeria","Switzerland",0.000062,867.494
"Algeria","Tunisia",0.000712,10014.58
"Algeria","UnitedArabEmirates",0.000021,301.658
"Algeria","UnitedKingdom",0.000079,1107.924
"Algeria","UnitedStates",0.019936,280381.9
"Andorra","Belgium",0.000011,161.608
"Andorra","France",0.002934,41268.18
"Andorra","Spain",0.006659,93659.48
"Angola","Congo",0.000219,3075.2
"Angola","Denmark",0.000179,2517.262
"Angola","France",0.003687,51860.96
"Angola","Greece",0.000051,711.244
"Angola","Italy",0.001292,18171.79
"Angola","Japan",0.000325,4567.883
"Angola","KoreaRepublicof",0.000014,197.659
"Angola","Namibia",0.001394,19605.11
"Angola","Netherlands",0.002202,30971.28
