source,target,weight,flow
"Afghanistan","Germany",,
"Afghanistan","UnitedStates",0.00,220.856
"Albania","Austria",0.00,16.369
"Albania","Croatia",0.00,673.209
"Albania","Germany",0.00,6.866
"Albania","Greece",0.00,22318.96
"Albania","Italy",0.00,8950.811
"Albania","TFYRofMacedonia",0.00,3148.818
"Albania","Turkey",0.00,430.593
"Algeria","Austria",0.01,113674.7
"Algeria","Belgium",0.02,364211
"Algeria","China",0.00,8084.537
"Algeria","France",0.07,1251831
"Algeria","Germany",0.01,167565.3
"Algeria","Greece",0.00,27812.75
"Algeria","Italy",0.12,2046103
"Algeria","Japan",0.00,71185.89
"Algeria","Malta",0.00,44989.7
"Algeria","Mauritania",0.00,20801.85
"Algeria","Netherlands",0.06,970552.7
"Algeria","Portugal",0.01,140966.8
"Algeria","SerbiaandMontenegro",0.00,8926.288
"Algeria","Spain",0.04,606989.3
"Algeria","Sweden",0.00,4400.324
"Algeria","Switzerland",0.01,105366.2
"Algeria","Tunisia",0.01,91426.47
"Algeria","Turkey",0.02,312674.5
"Algeria","UnitedKingdom",0.01,198922.8
"Algeria","UnitedStates",0.09,1572537
"Andorra","France",0.00,32930.52
"Andorra","Spain",0.00,16915.53
"Angola","Argentina",0.00,6513.442
"Angola","Brazil",0.00,42366.13
"Angola","Congo",0.00,36.515
"Angola","CotedIvoire",0.00,2109.139
"Angola","France",0.01,88870.17
"Angola","Germany",0.01,248623.5
"Angola","Italy",0.01,109492.3
"Angola","Namibia",0.00,1453.108
"Angola","Netherlands",0.00,15629.67
"Angola","Portugal",0.00,7255.11
"Angola","SouthAfrica",0.00,24516.55
"Angola","Spain",0.00,77701.15
"Angola","UnitedKingdom",0.00,31954
"Angola","UnitedStates",0.14,2332358
"Argentina","Belgium",0.00,10779.26
"Argentina","Bolivia",0.01,134986.5
"Argentina","Brazil",0.05,776227.1
"Argentina","Canada",0.00,27122.15
"Argentina","Chile",0.04,618575.1
"Argentina","Colombia",0.00,70953.63
"Argentina","CotedIvoire",0.00,7594.159
"Argentina","Ecuador",0.00,5101.137
"Argentina","France",0.00,9086.747
"Argentina","Italy",0.01,91962.09
"Argentina","Japan",0.00,272.356
"Argentina","Luxembourg",0.00,11.669
"Argentina","Malaysia",0.00,69.492
"Argentina","Netherlands",0.01,111794.9
"Argentina","NetherlandsAntilles",0.00,10387.08
"Argentina","Paraguay",0.01,148521.8
"Argentina","Singapore",0.00,4264.627
"Argentina","SouthAfrica",0.00,31832.59
"Argentina","Spain",0.00,21291.87
"Argentina","UnitedStates",0.02,400417.9
"Argentina","Uruguay",0.01,131249.7
"Argentina","Venezuela",0.00,23937.88
"Armenia","Georgia",0.00,13623.66
"Aruba","Colombia",0.01,115866.9
"Aruba","CostaRica",0.00,10453.69
"Aruba","Gabon",0.00,15618.78
"Aruba","Mexico",0.00,39830.21
"Aruba","UnitedStates",0.05,786118.6
"Australia","Bahrain",0.00,3236.185
"Australia","Belgium",0.01,100926.1
"Australia","BruneiDarussalam",0.00,4885.844
"Australia","Canada",0.00,1421.009
"Australia","China",0.00,60741.09
"Australia","ChinaHongKongSAR",0.01,96331.29
"Australia","ChinaTaiwanProvince",0.03,585112.6
"Australia","Denmark",0.00,26630.07
"Australia","Egypt",0.00,19932.25
"Australia","Finland",0.00,31.238
"Australia","France",0.01,116533.3
"Australia","Germany",0.00,20278.16
"Australia","Greece",0.00,372.736
"Australia","India",0.03,433856.8
"Australia","Indonesia2002",0.04,610525.8
"Australia","IranIslamicRepublic",0.00,19444.55
