source,target,weight,flow
"Afghanistan","Austria",0.000024,66.539
"Afghanistan","Bangladesh",0.000007,20.192
"Afghanistan","France",0.000062,174.55
"Afghanistan","Germany",0.001686,4716.302
"Afghanistan","India",0.001249,3493.113
"Afghanistan","KoreaRepublicof",0.000222,620.127
"Afghanistan","Pakistan",0.006002,16788.88
"Afghanistan","UnitedArabEmirates",0.000766,2143.281
"Albania","Austria",0.002618,7323.698
"Albania","Canada",0.000000,.931
"Albania","Croatia",0.000006,17.64
"Albania","Egypt",0.000035,96.63699
"Albania","France",0.000315,881.466
"Albania","Germany",0.000639,1788.668
"Albania","Greece",0.011227,31404.4
"Albania","India",0.000031,86.48
"Albania","Italy",0.003144,8794.046
"Albania","SerbiaandMontenegro",0.001257,3515.148
"Albania","Slovenia",0.000431,1205.633
"Albania","Spain",0.000134,375.964
"Albania","Switzerland",0.000714,1997.705
"Albania","TFYRofMacedonia",0.000539,1507.558
"Albania","UnitedKingdom",0.000016,44.41
"Albania","UnitedStates",0.000011,29.454
"Algeria","France",0.004286,11988.65
"Algeria","Germany",0.000357,998.898
"Algeria","Italy",0.000668,1867.644
"Algeria","KoreaRepublicof",0.000106,296.733
"Algeria","Spain",0.001255,3509.849
"Algeria","Switzerland",0.000345,966.101
"Algeria","UnitedKingdom",0.000946,2645.772
"Algeria","UnitedStates",0.000035,97.396
"AmericanSamoa","Australia",0.000066,185.471
"AmericanSamoa","Samoa",0.001312,3669.941
"Andorra","France",0.007675,21468.85
"Andorra","Germany",0.002815,7873.363
"Andorra","Ireland",0.000070,196.702
"Andorra","Netherlands",0.001566,4379.255
"Andorra","Portugal",0.000550,1539.405
"Andorra","Spain",0.017304,48402.39
"Andorra","Switzerland",0.000127,356.095
"Andorra","UnitedKingdom",0.003651,10213.24
"Angola","Germany",0.000202,566.363
"Angola","Namibia",0.012397,34675.56
"Angola","Portugal",0.038021,106350.9
"Angola","SouthAfrica",0.009743,27252.1
"Anguilla","AntiguaandBarbuda",0.000063,175.99
"Anguilla","Chile",0.000561,1570.06
"Anguilla","France",0.000166,465.398
"Anguilla","Guyana",0.000112,312.189
"Anguilla","Netherlands",0.000196,549.561
"Anguilla","SaintKittsandNevis",0.000004,10.708
"Anguilla","TrinidadandTobago",0.000061,172.076
"Anguilla","UnitedKingdom",0.000253,707.738
"Anguilla","UnitedStates",0.000575,1609.619
"AntiguaandBarbuda","Barbados",0.000148,413.576
"AntiguaandBarbuda","BritishVirginIslands",0.000000,.305
"AntiguaandBarbuda","Canada",0.000114,318.785
"AntiguaandBarbuda","Chile",0.000121,338.697
"AntiguaandBarbuda","Denmark",0.000016,44.487
"AntiguaandBarbuda","Dominica",0.000041,115.003
"AntiguaandBarbuda","France",0.000556,1554.061
"AntiguaandBarbuda","Germany",0.000036,99.586
"AntiguaandBarbuda","Greece",0.000001,1.7
"AntiguaandBarbuda","Guyana",0.000072,201.233
"AntiguaandBarbuda","Ireland",0.000007,18.934
"AntiguaandBarbuda","Italy",0.000075,209.673
"AntiguaandBarbuda","Jamaica",0.000092,258.708
"AntiguaandBarbuda","Netherlands",0.000106,297.358
"AntiguaandBarbuda","NetherlandsAntilles",0.000014,38.113
"AntiguaandBarbuda","Romania",0.000011,29.482
"AntiguaandBarbuda","SaintKittsandNevis",0.000002,6.184
"AntiguaandBarbuda","SaintLucia",0.000283,791.074
"AntiguaandBarbuda","SaintVincentandGrenadines",0.000001,1.634
"AntiguaandBarbuda","SouthAfrica",0.000207,578.415
"AntiguaandBarbuda","Spain",0.000005,15.335
"AntiguaandBarbuda","TrinidadandTobago",0.001068,2987.598
"AntiguaandBarbuda","UnitedKingdom",0.000433,1212.227
"AntiguaandBarbuda","UnitedStates",0.001108,3098.307
"Argentina","Australia",0.000743,2079.731
"Argentina","Austria",0.000836,2337.759
"Argentina","Belgium",0.017849,49927.76
"Argentina","Bolivia",0.000523,1461.765
"Argentina","Brazil",0.016389,45842.62
"Argentina","Canada",0.010739,30039.32
